musician,musicianLabel,genderLabel,cityLabel,fatherLabel,motherLabel,partner,genreLabel,ethnicityLabel,religionLabel,activityStart,twitterNameLabel,geniusNameLabel,recordLabelLabel
http://www.wikidata.org/entity/Q321014,A. P. Carter,male,Virginia,Robert C. Carter,Mollie Arvelle Bays,Sara Carter,country music,,,1926-01-01T00:00:00Z,,,Victor Talking Machine Company
http://www.wikidata.org/entity/Q321906,Mark Collie,male,Waynesboro,,,,country music,,,1982-01-01T00:00:00Z,,,Universal Music Group Nashville
http://www.wikidata.org/entity/Q325718,King Tee,male,Compton,,,,hip hop music,African Americans,,1986-01-01T00:00:00Z,kingtla,King-t,Capitol Records
http://www.wikidata.org/entity/Q327068,Fred Tackett,male,Little Rock,,,,rock music,,,1972-01-01T00:00:00Z,,,Warner Bros. Records
http://www.wikidata.org/entity/Q321857,Dickey Lee,male,Memphis,,,,country music,,,1957-01-01T00:00:00Z,,Dickey-lee,Mercury Records
http://www.wikidata.org/entity/Q326649,Wynonie Harris,male,Omaha,,,,blues,African Americans,,1935-01-01T00:00:00Z,,Wynonie-harris,Aladdin Records
http://www.wikidata.org/entity/Q323467,Marcus Miller,male,New York City,,,,jazz,,,1975-01-01T00:00:00Z,MarcusMiller959,Marcus-miller,Entertainment One Music
http://www.wikidata.org/entity/Q322099,Deron Miller,male,West Chester,,,Felissa Rose,alternative metal,,,1995-01-01T00:00:00Z,RealDeronMiller,,Nuclear Blast
http://www.wikidata.org/entity/Q323739,Steve Wynn,male,Los Angeles,,,,,,,1979-01-01T00:00:00Z,stevewynn,Steve-wynn,Zero Hour Records
http://www.wikidata.org/entity/Q331086,Abram Wilson,male,Fort Smith,,,,jazz,,,,,,
http://www.wikidata.org/entity/Q329661,Jim Pepper,male,Salem,,,,jazz,,,,,,
http://www.wikidata.org/entity/Q323669,Bo Carter,male,Bolton,,,,blues,African Americans,,1931-01-01T00:00:00Z,,,Bluebird
http://www.wikidata.org/entity/Q327340,Rocky Burnette,male,Memphis,,,,rock music,,,1979-01-01T00:00:00Z,,Rocky-burnette,EMI America
http://www.wikidata.org/entity/Q321357,Richie Ray,male,Brooklyn,,,,salsa,,,1965-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q323534,Boxcar Willie,male,Branson,,,,country music,,,,,,
http://www.wikidata.org/entity/Q329110,Juke Boy Bonner,male,Bellville,,,,blues,African Americans,,1948-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q332032,Alice Cooper,male,Detroit,,,,garage rock,,,1963-01-01T00:00:00Z,alicecooper,Alice-cooper,Epic
http://www.wikidata.org/entity/Q333335,"Tim ""Ripper"" Owens",male,Akron,,,,heavy metal,,,1990-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q329036,Mark Volman,male,Los Angeles,,,,rock music,,,1967-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q323653,John Flansburgh,male,Lincoln,Earl Flansburgh,,,alternative rock,,,1982-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q322072,Nick Gravenites,male,Chicago,,,,rock music,,,,,,Columbia Records
http://www.wikidata.org/entity/Q331728,Larry the Cable Guy,male,Pawnee City,,,,,,Baptists,,gitrdonelarry,,Warner Bros. Records
http://www.wikidata.org/entity/Q329018,Augie Meyers,male,San Antonio,,,,country music,,,,,,
http://www.wikidata.org/entity/Q321770,Aaron Tveit,male,Middletown,,,,,,,,AaronTveit,Aaron-tveit,
http://www.wikidata.org/entity/Q326196,Merle Kilgore,male,Chickasha,,,,country music,,,1948-01-01T00:00:00Z,,,D Records
http://www.wikidata.org/entity/Q326436,Eddie Jefferson,male,Pittsburgh,,,,jazz,African Americans,,,,,Muse Records
http://www.wikidata.org/entity/Q329039,Driftin' Slim,male,Lonoke County,,,,blues,African Americans,,,,,Modern Records
http://www.wikidata.org/entity/Q327047,Roy Milton,male,Oklahoma,,,,rhythm and blues,African Americans,,,,Roy-milton,Specialty
http://www.wikidata.org/entity/Q320793,Steve Barton,male,Hot Springs,,,,,,,,,,
http://www.wikidata.org/entity/Q327886,Doug Sahm,male,San Antonio,,,,country music,,,1952-01-01T00:00:00Z,,Doug-sahm,Charly Records
http://www.wikidata.org/entity/Q327995,Jimmy Dawkins,male,Tchula,,,,blues,,,2013-01-01T00:00:00Z,,Jimmy-dawkins,Delmark Records
http://www.wikidata.org/entity/Q330847,Jay C. Flippen,male,Little Rock,,,Ruth Brooks Flippen,Western,,,1928-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q320824,Tom T. Hall,male,Olive Hill,,,,country music,,,1963-01-01T00:00:00Z,,Tom-t-hall,Mercury Records
http://www.wikidata.org/entity/Q323463,Ghostface Killah,male,Staten Island,,,,hip hop music,,Islam,1991-01-01T00:00:00Z,GhostfaceKillah,Ghostface-killah,Epic
http://www.wikidata.org/entity/Q324353,Cisco Houston,male,Wilmington,,,,folk music,,,1960-01-01T00:00:00Z,,Cisco-houston,Vanguard Records
http://www.wikidata.org/entity/Q322275,Ferlin Husky,male,Missouri,,,,country music,,,1945-01-01T00:00:00Z,,,Apex
http://www.wikidata.org/entity/Q331791,Dean Edwards,male,The Bronx,,,,,African Americans,,,,,
http://www.wikidata.org/entity/Q324753,Tyler Posey,male,Santa Monica,John Posey,,,,,,2000-01-01T00:00:00Z,tylergposey,,
http://www.wikidata.org/entity/Q327288,Richie Hayward,male,Des Moines,,,,rock music,,,2010-01-01T00:00:00Z,,,Warner Bros. Records
http://www.wikidata.org/entity/Q327146,Thomas Stewart,male,San Saba,,,,,,,,,,
http://www.wikidata.org/entity/Q326522,Nick Massi,male,Newark,,,,pop music,,,,,,
http://www.wikidata.org/entity/Q325562,Billy Swan,male,Cape Girardeau,,,,country rock,,,1962-01-01T00:00:00Z,,Billy-swan,Monument
http://www.wikidata.org/entity/Q325658,Adam Bomb,male,Seattle,,,,rock music,,,,,Adam-bomb,Geffen Records
http://www.wikidata.org/entity/Q320669,Scott Radinsky,male,Glendale,,,,,,,,,,
http://www.wikidata.org/entity/Q324424,Robert Petway,male,Yazoo City,,,,blues,African Americans,,,,,Bluebird
http://www.wikidata.org/entity/Q274274,Joanna Pacitti,female,Philadelphia,,,,rock music,,,1996-01-01T00:00:00Z,,Joanna-pacitti,A&M Records
http://www.wikidata.org/entity/Q274169,Kathryn Crosby,female,Houston,,,Bing Crosby,,,,1953-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q275322,The Great Kat,female,Swindon,,,,neo-classical metal,,,1986-01-01T00:00:00Z,,,Roadrunner Records
http://www.wikidata.org/entity/Q274078,Ernestine Anderson,female,Houston,,,,jazz,,Buddhist,,,Ernestine-anderson,Mercury Records
http://www.wikidata.org/entity/Q275625,Susan Tedeschi,female,Boston,,,Derek Trucks,blues,,,1995-01-01T00:00:00Z,derekandsusan,,Verve Forecast Records
http://www.wikidata.org/entity/Q274565,Tracie Spencer,female,Waterloo,,,,soul music,,,1987-01-01T00:00:00Z,,Tracie-spencer,Capitol Records
http://www.wikidata.org/entity/Q274049,Plavka,female,San Jose,,,,trance,,,1989-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q272845,Patsy Montana,female,Hot Springs,,,,country music,,,1933-01-01T00:00:00Z,,Patsy-montana,Decca
http://www.wikidata.org/entity/Q275390,Lucille Hegamin,female,Macon,,,,blues,African Americans,,1910-01-01T00:00:00Z,,,Arto Records
http://www.wikidata.org/entity/Q274117,Inara George,female,Baltimore,Lowell George,,Jake Kasdan,pop music,,,,birdnbeemusic,Inara-george,
http://www.wikidata.org/entity/Q274204,Susan Anton,female,Oak Glen,,,Jeff Lester,pop music,,,,,,
http://www.wikidata.org/entity/Q274157,Mitchel Musso,male,Garland,,,,pop music,Italians,,2007-01-01T00:00:00Z,mitchelmusso,Mitchel-musso,Walt Disney Records
http://www.wikidata.org/entity/Q273055,R. Kelly,male,Chicago,,,Aaliyah,rhythm and blues,African Americans,,1989-01-01T00:00:00Z,rkelly,R-kelly,Rockland Records
http://www.wikidata.org/entity/Q276209,Mindy Cohn,female,Los Angeles,,,,,American Jews,Judaism,,,,
http://www.wikidata.org/entity/Q276216,Irene Manning,female,Cincinnati,,,,,,,,,,
http://www.wikidata.org/entity/Q273211,Constance Moore,female,Sioux City,,,,,,,1937-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q274704,Jane Morgan,female,Newton,,,Jerry Weintraub,pop music,,,,,Jane-morgan,Epic
http://www.wikidata.org/entity/Q274580,Jeanne Lee,female,New York City,,,,jazz,African Americans,,,,Jeanne-lee,
http://www.wikidata.org/entity/Q276478,Ashley Hartman,female,Orange County,,,,,,,,,,
http://www.wikidata.org/entity/Q273414,Debbi Peterson,female,Northridge,,,,pop rock,,,1981-01-01T00:00:00Z,,,I.R.S. Records
http://www.wikidata.org/entity/Q273216,Maureen McGovern,female,Youngstown,,,,,,,1972-01-01T00:00:00Z,,,Epic
http://www.wikidata.org/entity/Q274209,Sharon Sheeley,female,Los Angeles,,,Eddie Cochran,,,,,,,
http://www.wikidata.org/entity/Q276289,Carol Sloane,female,Providence,,,,jazz,,,1953-01-01T00:00:00Z,,Carol-sloane,Contemporary Records
http://www.wikidata.org/entity/Q272931,Loretta Lynn,female,Butcher Hollow,,,,country music,,,1960-01-01T00:00:00Z,The_LorettaLynn,Loretta-lynn,Decca
http://www.wikidata.org/entity/Q275575,Millie Jackson,female,Thomson,,,,soul music,African Americans,,1964-01-01T00:00:00Z,,Millie-jackson,MGM Records
http://www.wikidata.org/entity/Q274044,Rory Block,female,Princeton,,,,blues,,,1964-01-01T00:00:00Z,,Rory-block,Rounder Records
http://www.wikidata.org/entity/Q277707,A+,male,New York City,,,,rapping,African Americans,,1996-01-01T00:00:00Z,therealaplus,,
http://www.wikidata.org/entity/Q273910,Dar Williams,female,Mount Kisco,,,,contemporary folk music,,,1990-01-01T00:00:00Z,darwilliamstour,Dar-williams,Waterbug Records
http://www.wikidata.org/entity/Q275982,Florence Foster Jenkins,female,Pennsylvania,,,,outsider music,,,1912-01-01T00:00:00Z,,,RCA Victor
http://www.wikidata.org/entity/Q273040,Nell Rankin,female,Montgomery,,,,,,,,,,
http://www.wikidata.org/entity/Q276181,Jim Varney,male,Lexington,,,,,,,1976-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q273173,Jonelle Allen,female,New York City,,,,,African Americans,,,,,
http://www.wikidata.org/entity/Q275667,Bethany Dillon,female,Bellefontaine,,,,contemporary Christian music,,,,,,Sparrow Records
http://www.wikidata.org/entity/Q272896,Telma Hopkins,female,Louisville,,,,pop music,African Americans,,,,,
http://www.wikidata.org/entity/Q279140,Irene Kral,female,Chicago,,,,jazz,,,,,,United Artists Records
http://www.wikidata.org/entity/Q276218,Natashia Williams,female,Pontiac,,,,,African Americans,,1995-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q273080,Patsy Cline,female,Winchester,,,Charlie Dick,country music,White American,,1947-01-01T00:00:00Z,,Patsy-cline,Decca
http://www.wikidata.org/entity/Q276167,Susan Anspach,female,New York City,,,Mark Goddard,,,,1961-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q272770,Kathleen York,female,Los Angeles,,,,rock music,,,,,,
http://www.wikidata.org/entity/Q275403,Rose Bampton,female,Lakewood,,,,,,,,,,
http://www.wikidata.org/entity/Q275927,Randy Crawford,female,Macon,,,,jazz,African Americans,,1975-01-01T00:00:00Z,,Randy-crawford,Warner Music Group
http://www.wikidata.org/entity/Q275455,Irene Reid,female,New York City,,,,jazz,,,,,,
http://www.wikidata.org/entity/Q273022,Valaida Snow,female,Chattanooga,,,,jazz,African Americans,,,,,Chess Records
http://www.wikidata.org/entity/Q272913,Kitty Wells,female,Nashville,,,,country music,,,1936-01-01T00:00:00Z,,,Decca
http://www.wikidata.org/entity/Q274612,Janice Baird,female,New York City,,,,,,,,,,
http://www.wikidata.org/entity/Q275464,Claire Watson,female,New York City,,,,,,,,,,
http://www.wikidata.org/entity/Q275593,Bebe Buell,female,Portsmouth,,,Coyote Shivers,pop music,,,,,,
http://www.wikidata.org/entity/Q273407,Vicki Peterson,female,Los Angeles,,,,punk rock,,,1976-01-01T00:00:00Z,VickiBangle,,
http://www.wikidata.org/entity/Q273354,Dana Glover,female,Rocky Mount,,,,pop music,,,,,Dana-glover,DreamWorks Records
http://www.wikidata.org/entity/Q272878,Lisa Hartman,female,Houston,,,Clint Black,pop music,,,,,,
http://www.wikidata.org/entity/Q272719,Alice Ghostley,female,Vernon County,,,,,,,1952-01-01T00:00:00Z,,,RCA Victor
http://www.wikidata.org/entity/Q273020,Frankee,female,Staten Island,,,,soul music,,,2003-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q272915,Ciara Bravo,female,Alexandria,,,,,,,2006-01-01T00:00:00Z,ciarabravo,,
http://www.wikidata.org/entity/Q274018,Roxanne Shanté,female,Queens,,,,hip hop music,African Americans,,1984-01-01T00:00:00Z,,,Virgin Records
http://www.wikidata.org/entity/Q274181,Mamie Smith,female,Cincinnati,,,,blues,African Americans,,,,Mamie-smith,Ajax Records
http://www.wikidata.org/entity/Q275277,Charles Bruffy,male,Savannah,,,,,,,,,,
http://www.wikidata.org/entity/Q275084,Drew Sidora,female,Chicago,,,,contemporary R&B,African Americans,,1995-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q273785,Bridget Powers,female,Boise,,,,,Hispanic,,,,,
http://www.wikidata.org/entity/Q272960,Stefanie Scott,female,Chicago,,,,pop music,,,2002-01-01T00:00:00Z,StefanieScott,Stefanie-scott,
http://www.wikidata.org/entity/Q273716,May Irwin,female,Whitby,,Jane Draper Campbell,,,,,,,,
http://www.wikidata.org/entity/Q272943,Joe Dassin,male,Brooklyn,Jules Dassin,Béatrice Launer,,chanson,,,1966-01-01T00:00:00Z,,Joe-dassin,Sony Music
http://www.wikidata.org/entity/Q272496,Julee Cruise,female,Creston,,,,pop music,,,1985-01-01T00:00:00Z,JuleeCruise,,Warner Bros. Records
http://www.wikidata.org/entity/Q273079,Cab Calloway,male,Rochester,,,,jazz,African Americans,,1930-01-01T00:00:00Z,,Cab-calloway,Bell Records
http://www.wikidata.org/entity/Q274036,Tina Yothers,female,Whittier,,,,,,,,,,
http://www.wikidata.org/entity/Q273044,Keke Palmer,female,Robbins,,,,pop music,African Americans,,2002-01-01T00:00:00Z,kekepalmer,Keke-palmer,Atlantic Records
http://www.wikidata.org/entity/Q272929,Rosie O'Donnell,female,Commack,,,,,,,1979-01-01T00:00:00Z,rosie,,
http://www.wikidata.org/entity/Q275170,Maria Taylor,female,Birmingham,,,,indie rock,,,,maria_taylor,,Saddle Creek Records
http://www.wikidata.org/entity/Q276419,Doris Kenyon,female,Syracuse,,,Milton Sills,,,,,,,
http://www.wikidata.org/entity/Q275674,Sunny Doench,female,Dayton,,,,,,,,,,
http://www.wikidata.org/entity/Q278641,Ivie Anderson,female,Gilroy,,,,jazz,African Americans,,,,,
http://www.wikidata.org/entity/Q272516,Arleen Auger,female,South Gate,,,,,,,1967-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q276139,Charlotte Martin,female,Charleston,,,,pop music,,,1998-01-01T00:00:00Z,CharMarMusic,Charlotte-martin,RCA Records
http://www.wikidata.org/entity/Q276609,Big Maybelle,female,Jackson,,,,blues,,,1936-01-01T00:00:00Z,,Big-maybelle,King
http://www.wikidata.org/entity/Q273509,Ellen Foley,female,St. Louis,,,,pop music,,,1977-01-01T00:00:00Z,,,Epic
http://www.wikidata.org/entity/Q273254,Allison Balson,female,Los Angeles,,,,,,,,,,
http://www.wikidata.org/entity/Q274092,Emily Bindiger,female,Brooklyn,,,,a cappella,,,1971-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q275310,Marcia Strassman,female,New York City,,,,,,,1963-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q273172,Lil Green,female,Mississippi,,,,blues,African Americans,,,,Lil-green,Bluebird
http://www.wikidata.org/entity/Q276227,Martha Tilton,female,Corpus Christi,,,,swing music,,,,,,Capitol Records
http://www.wikidata.org/entity/Q273981,Tionne Watkins,female,Des Moines,,,,pop music,African Americans,,1990-01-01T00:00:00Z,,,Epic
http://www.wikidata.org/entity/Q274161,Anna LaCazio,female,West Point,,,,pop music,,,,,,
http://www.wikidata.org/entity/Q273887,Nivea,female,Atlanta,,,Lil Wayne,contemporary R&B,African Americans,,2000-01-01T00:00:00Z,,,Jive
http://www.wikidata.org/entity/Q273876,Joey Heatherton,female,Rockville Centre,,,Lance Rentzel,pop music,,,,,Joey-heatherton,
http://www.wikidata.org/entity/Q274032,Beth Nielsen Chapman,female,Harlingen,,,,country music,,,1976-01-01T00:00:00Z,,,Reprise Records
http://www.wikidata.org/entity/Q273082,Annie Golden,female,Brooklyn,,,,,,,1971-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q275293,Jean Prahm,female,Waterford Township,,,,,,,,,,
http://www.wikidata.org/entity/Q274592,India,female,United States of America,,,,soul music,African Americans,,,,,
http://www.wikidata.org/entity/Q273614,Soraya,female,Point Pleasant,,,,pop music,,,1996-01-01T00:00:00Z,,,Island Records
http://www.wikidata.org/entity/Q272823,Dawn Upshaw,female,Nashville,,,,opera,,,,,Dawn-upshaw,Nonesuch
http://www.wikidata.org/entity/Q274609,Pandora Peaks,female,Atlanta,,,,,White American,,,,,
http://www.wikidata.org/entity/Q275185,Sam Phillips,female,Glendale,,,T-Bone Burnett,pop music,,,1980-01-01T00:00:00Z,Sam__Phillips,,Myrrh
http://www.wikidata.org/entity/Q276198,Toni Childs,female,Orange,,,,rock music,,,1988-01-01T00:00:00Z,,,A&M Records
http://www.wikidata.org/entity/Q275556,Brisa Roché,female,Arcata,,,,pop music,,,,labrisadayroche,,Discograph
http://www.wikidata.org/entity/Q73891,Wayne Raney,male,Cleburne County,,,,country music,,,1934-01-01T00:00:00Z,,,King
http://www.wikidata.org/entity/Q108647,Jason Raize,male,Oneonta,,,,,,,,,,
http://www.wikidata.org/entity/Q97291,Kenneth Lee Spencer,male,Los Angeles,,,,,African Americans,,,,,
http://www.wikidata.org/entity/Q72096,Chet Atkins,male,Luttrell,,,,jazz,,,1942-01-01T00:00:00Z,,,Columbia Records
http://www.wikidata.org/entity/Q113631,Angelina Pivarnick,female,Staten Island,,,,,,,,angelinamtvjs,,
http://www.wikidata.org/entity/Q80530,Hoyt Axton,male,Duncan,,,,country music,,,1960-01-01T00:00:00Z,,,Vee-Jay Records
http://www.wikidata.org/entity/Q72720,Meshell Ndegeocello,female,Berlin,,,,go-go,African Americans,Islam,1993-01-01T00:00:00Z,,,Maverick
http://www.wikidata.org/entity/Q76999,Shlomo Carlebach,male,Berlin,Hartwig Naftali Carlebach,Paula Carlebach,,,,Judaism,,,,
http://www.wikidata.org/entity/Q80938,John Travolta,male,Englewood,Salvatore Travolta,,Kelly Preston,,,Scientology,1969-01-01T00:00:00Z,,John-travolta,
http://www.wikidata.org/entity/Q75470,Flora Martirosian,female,Gyumri,,,,folk music,Armenians,,,,,
http://www.wikidata.org/entity/Q95026,Shirley MacLaine,female,Richmond,,,,,,Baptists,1955-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q67701,Anna Kendrick,female,Portland,,,,pop music,English American,,1998-01-01T00:00:00Z,AnnaKendrick47,Anna-kendrick,
http://www.wikidata.org/entity/Q57339,Don McLean,male,New Rochelle,,,,contemporary folk music,,,1969-01-01T00:00:00Z,donmcleanonline,Don-mclean,United Artists Records
http://www.wikidata.org/entity/Q104081,Mickey Rooney,male,Brooklyn,Joe Yule,Nellie W. Carter,Ava Gardner,,Scottish American,,1922-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q105460,John Denver,male,Roswell,,,Cassandra Delaney,Western music,German Americans,,1962-01-01T00:00:00Z,,John-denver,Bertelsmann Music Group
http://www.wikidata.org/entity/Q84053,Tony Oller,male,Houston,,,,,,,2004-01-01T00:00:00Z,,Tony-oller,Columbia Records
http://www.wikidata.org/entity/Q96602,Freddy Sahin-Scholl,male,Heilbronn,,,,,,,,,,
http://www.wikidata.org/entity/Q62766,Jay-Z,male,Brooklyn,Adnes Reeves,Gloria Carter,Beyoncé,hip hop music,African Americans,,1996-01-01T00:00:00Z,S_C_,,Roc-A-Fella Records
http://www.wikidata.org/entity/Q74813,Mina Caputo,transgender female,Hartstown,,,,rock music,,,1989-01-01T00:00:00Z,minacaputo,,
http://www.wikidata.org/entity/Q113364,Darrell Nulisch,male,Dallas,,,,Texas blues,,,,,,Black Top Records
http://www.wikidata.org/entity/Q79035,Ernestine Schumann-Heink,female,Libeň,,,,opera,,,,,,
http://www.wikidata.org/entity/Q93349,Bessie Smith,female,Chattanooga,,,,jazz,African Americans,,1912-01-01T00:00:00Z,,Bessie-smith,Columbia Records
http://www.wikidata.org/entity/Q105695,AnnaSophia Robb,female,Denver,,,,pop music,,,2004-01-01T00:00:00Z,robbannasophia,,
http://www.wikidata.org/entity/Q82222,Little Richard,male,Macon,Enotris Johnson,,,rhythm and blues,African Americans,,1951-01-01T00:00:00Z,littlerichard_,,Apple
http://www.wikidata.org/entity/Q94081,Bob Hope,male,Eltham,,,Dolores Hope,,,Catholicism,1919-01-01T00:00:00Z,,Bob-hope,RCA Victor
http://www.wikidata.org/entity/Q76478,Kirsten Dunst,female,Point Pleasant,,,Jesse Plemons,,,Lutheranism,1988-01-01T00:00:00Z,kirstendunst,,
http://www.wikidata.org/entity/Q85985,Maria Franziska von Trapp,female,Zell am See,Georg von Trapp,Agatha Whitehead,,,,Catholic Church,,,,
http://www.wikidata.org/entity/Q114489,Daniel Anderson,male,Bellingham,,,,alternative rock,,,2005-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q112307,Lena Horne,female,New York City,,,Lennie Hayton,jazz,African Americans,,1933-01-01T00:00:00Z,,,Decca
http://www.wikidata.org/entity/Q103343,Jennifer Connelly,female,Cairo,Gerard Karl Connelly,,Billy Campbell,drama film,American Jews,Roman Catholic,1982-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q108283,Alan Arkin,male,New York City,David I. Arkin,,,,,,1957-01-01T00:00:00Z,,Alan-arkin,
